date,district,headline,source,url,year
2025-10-28,Coimbatore,AIADMK functionary’s wife murdered near Coimbatore; driver surrenders - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNNEZIeXZSZWkyY1A1TXZtRjNyUy0tMDNjYWQtZFBZRXc4NnRRVWdtRHREUTYxcU03Wmk4V3R5X25LOUk2TzFxSHoxaG5jMVNiOXpOSWNlLUdZandXaWdDVm5DNFdBMFhwZVBIOG9wRVl6Q2Z4ZW5GYjlsWFlYTzlJRklnanJvUVF5SnhxbXZDNGJ5TTUzZDl3S1RObEtpNkp5Y2I4aVc4NGdZbkt1N2psWHlGYm9XcUIxSGxmeXBlRDFQQW53TjI5a2ZjMFBXV3Rp0gHXAUFVX3lxTFBpcWl3c2Fpc1ZLbkJ6M0VEUFRqQjlaWHR1OWVKaWxQdXIxTHRzRnVmM1VUSzZEaXJvX3Q4Q0tmX3d5WndQYTNlOXlhZGxaUFJrMm5zbkM0dENLbERycmFJVVVvQnpYcndJTXBDWkdjUkN6emE0UTdiUnFpY1NvY2llSmlkTkNBQUhDT1RTM21BZ2dOSktTSDlXdXBYYUlJNlRfWmlEb2UzYTlxNGI0UlhuU2t6dEc2TjN6TFozVWdPS2lzczFrVzJGWHFtVEJFbklpcDhpajdz?oc=5,2025
2025-08-08,Coimbatore,"CCB arrests mother, son from Coimbatore for cheating, forgery - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMixgFBVV95cUxPR2VxQW1yalNrTFE0SkZFTnhCb0FFSzFNemwyQ25tVEpGam16d1hLd3pUTWJWcDFWUFNHUzNGWFNJSXV5WHl2Z21CVjlBY0diV2JxQThhNFNROE9LbnM4ZmhraFY5RUJtUk1zWjVGenhUOFhOZnN2VXc0QzdoVWdsSXdZT2hEOFVoMklFZU1kVjBndUxYOWJFN3BabVdEQzZpd3pCaHNxN0xHd3NDcmhCTUtHS3lFVlA4TTVmNjJCTzhwVE1VeUHSAcwBQVVfeXFMTmRpWXczdF9sYzdxYUNuek5ra2ItZGV5RWZPVWZWQ25tWF9GRWRibDJzeWM2VTkwMTg5dklGT2wxWE04VlRxMUdUaEQ1elhnWVo3cTc3ZXNVM1p2NXJabFJtWXl5TmZTa2ZvTG13cXJ6WHNrOFZCYmNBWUpZZVdyQlE2Z1Q1dzltT3F2UkZZU2ktYTZDek5VcWlFemg2d19CLTRwd194RGU4X2g0WHVkTlRiaHFJQnBkeS0yNkd3bGM1VmE4VTZlb3VXLWFk?oc=5,2025
2025-11-05,Police,"Police officer’s son, friend extort cash, jewellery from young woman after befriending on dating app - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi-AFBVV95cUxNVkdyRmc2dnVhSVozNjJsVF9fZi1NNFVCLWhCaWhoSFI1V0poWUx4UGpUWmpJZHNCNk9tMlpCSENZNktvMEZuQ1dJZF9GRDJ5emRrdThxYTVnVjZxQXM4Ty0wX19KeHZrTFYxY1pLN2w0MFNPMEFtZldPbk03SW9GNXdQY05mdUYtNjNLcmJCcVRySjMzZXV1N2ZoeTZudUpIM0FadDI0UXJ2NE5ZRG40SEdNdS13c3ltdVJ6NUQza1lVbDdqMmM4aDZubjM0OXVXRVh1Q3ZoeUJzX29FWDdXQ0RrSnhodEl6bnIyRkYyanBUV3luWkp2Y9IB_wFBVV95cUxQaEJuY2hrS1h6eTNrRnVTRUlnNU5JQmk5SFBBNWRjOXhwenc4UUdKa3ZNbFJOUnA0Q0Y5aUpYdWlBdGlaTm5ReDBnQy13Qk5RMms3YUhmR19LdGZtdWtnQmRDaDZsUm9RTDNpNFNlSHJoMmUxNmV1ZVBzQzVlMEJPNHlpdlJVcGVkdGVOTjBBWmJnVXNwMXBlMDNzcVkxWXRrY1VCaVpfdzY0eEdtay1EVU1aZGVXNy1rc25nWm1HNlZNQkgtVTZzeXl1WUFFcXpBRTVGamVoVVlidkI5RkxSMnRmbktTWHQ3T2l4bnBmLWhuQzNlWjVVYVpLc3J2WmM?oc=5,2025
2025-07-20,Tamil,Tamil Nadu police to roll out mobile application to collect mandatory audio-visual evidence - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi-AFBVV95cUxNVDEyZDRDZENMWDBHS3I4dGR3M2pTcFFRcDJSM2hDLUxQVURHNWxxQVVUWDlaSWp3TjlBa1Rsb1BnbXRMZmlhNm5ST1B1MEhzSU4ydkpjYUwybGR0YkNKdjJWRVpCWDBfWmVGa1JtSllha0wwRHJ0c3ZfREtKdnJSNW84VHV2YzV1ZlNZUm51SjFMeUlwNWUwV2h0d1NvWGdjZUo5d1Y0QWtzS1pWU3V6bWhmVDFoZmF1a0IwME5lNmZ5MEJzWDczbXdkeG01bGkyTWtwTF90aEg5Qm0zUlZSakd4N2JaU1hQajRsRW51MHJvQjItcU5UU9IB_wFBVV95cUxNUHFKYXZVMEZyS3Q5cVd5Wm81OVdITGZsUWs3blkxS2EwV1VRdFRQaHlkZDFnSUhMR0tCelF3TzR4UkpWb21YQWFZMmpWN2RXVDZBbHlKODhjSmYydlJLVGNHcWR6RjU4b29PR01MaFJiaVhyNnY4YXdIY3RnMjBTWG84YjljRUt5QVVtbmJ1UTNnUXZNajBQYXV0VG9Bck1JQ0NLYzZXR0lNUV9UV0ZteV9FOHZQcTZVb1FLRTJFTWNoUVNjNTJUajFhS21kVGRhVWZpLTNfeEhnUXdPZVMtREpxUGRxeXlsSlhOX1VsUzRkVXRKbk5IRVAzd09sU1U?oc=5,2025
2025-02-11,Tamil,Tamil Nadu witnesses rise in crimes against SC/STs; U.P. tops the list - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOdTlFLUw3SmZHV2JHVGJJLTFQSHFGbzhOc2s1Qzh1ekxFSUNxNmR6bFhaV0pFT29peFptM0VZbEFaekdxbms3aXBIeFE3RWR0MVQ3Q0VGVWtiWUhZNzN4aFdKVGxMcEtJeGZybGNYcm10ajVmNURObFNTSEJuT0dYdVF3cFhJeG1SekVfUG5oNDEyQ3JOalpvcVFiLWpwa05qTlRranQteFV3ZHpPRS1yU0ZhbHJ4LVZGYi1ON29jNHFNUV9tNFNZeFlGYzFYZ1RNT0VvT3Nn0gHcAUFVX3lxTFBVUkpPM2JxdjA1TVZrdHprOWg5TU0welc4dW9yYU1YSmNkbDBQMlBuMkROOGdpd2t0U3hWY1NydnM5RF9Mcnl3WXhfdFlxV2tSR3VlMzk0bjg4WUppMVRsOF9CNm5OeTdlbkpXblN0OFlEejhJb254ZS1xM05vQkhuTWRldFNVWUdrVzl6YnNZWmlBbTNyTjhXSGh6OFI4VzNRaDljRWNueU16MU9rckg3cU13ak1zQkgyT19QVllBQkstWUU5aUNTcGxIVzQwM0ZaYVBZVGc4LVVlNU4?oc=5,2025
2025-02-07,Tamil,Not a day goes without crime against women in Tamil Nadu: Annamalai - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNMFF2ZVBwYmxUX0wta2VabkRsMmJoTEdETTVjSzZ0RlI3LXhMSzBTNGEteUxHQVVxUzh0el93QUM2Y2ZCOV91SG9rRTViQm1CNzhTd2FuV0N0SmZyeUUtYmRIOUZwTDN4YXh2SHVHckZHbTRueTVReG9XdTZ1WVE1ZUpFOXEzc19PN1JvQzRxSEVqWGpWTm4xODROb0RQeXZPYVI2ajktS0F6TElEeVRNeTlZRy1KeDZleHZ4NmozeTFFMWNWZ3QtQ1FOODhBUFE0WkHSAdgBQVVfeXFMTnVqc1M3Z1pxamNRbUZYaFZRbzlNV0s2eWhIQXV0QXNWVURDVHVxMC1mWVU4STFoeW1Xb2F6d2FKdnFpTDZ3dWxFalRCSk1ZUTBSc0hvVXpRZFYxak9PN2o0dVB5R0lHVWtIZ1MxLTktb1lLUjd2R1BNS21nNXZKUTktekFZamh1bmRJX3FTQzNoMHUweHZxVTNoeXlNWENheDluaENReGhHamNYY0NoTm0zbTAyLVJQLW5yRUR5TUdmWEVMTFNQU2hMM3hvSHhFX0F0ZHdrMURH?oc=5,2025
2025-03-20,Stalin,"T.N. saw 1,540 murders in 2024, lowest in 12 years: CM Stalin in Assembly - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNa1JUcnhEelhtOFI2akRDMDNiSnFzZ0prWURiZjhob0lXclBmWG55aGxCOGwxdmNSZlRQWk9ROTJNLTI3b0tLYlNPYUNCVW4yWTVra3lCcUtEQXUyUXZSZzJtY1dIUzhZVk9RaUlncC0ybjdST1ZNWVdENFI0bHpubDNVN3lnMVpuMVJGTXNSeTgwOGVXbVFYMTBCYzI1RlU5ZkQtYkpwdFItYzlmd3lkZzFxVzlsQWZTUVB2WllNSHkzNHMzX1VNVnVPcUhtaTRQeXRmbdIB2wFBVV95cUxNSzF3VFdvUjlnb1lJbWRpVlBWWDNFQ3oxWVpLanozVG53ZGs5U0RxbEJRUVRZX09IRGdQZmg2V1ZDUElEQmYxTHJVS1A3b0dXZW1lby1adXlzXzdCNXdnU1cwbHFsd0JUVmY5bzdoQ3RqQ3k1bHFJZ2FyVVFnTjV4bUtLNmVKSkQ1M3psaFh1UG12MDVHZ2RqVnltQWF1ZEQ5YWJKYlBvTmE4SllzUmc1SUlaamhYajUwYkRZMmdRODFJQVVWc3cyS0pXcWdoV0tOVFZFUl92LXRqZ0E?oc=5,2025
2025-01-11,Tamil,New Tamil Nadu Bill seeks to protect victims of sexual crimes - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiywFBVV95cUxNVFhBakM5Qnl1aTgxZnNrMk1SelI3RUhQNVo4RnhTWklBbk5ja1RocXBLV1Q3eVV4NUd3TjRwN2hCY1NJUnU2TjR2b3BFRHdhLWZjTXdseTVIdmdjbEdhaldmdW5CaEtmSDFPeXI2VFJoeWNITXhsZFg4VzNqdkJEWndFYlZXT0RqWUtEb2h6WG9NQ3BBN1FIa3dDSFkwaDFjX2RYUXpEQVE3bWRRSDRwU2Jscmw1cUlTSnBfMGVXN3FwZFBtd0VuQjJ2VdIB0gFBVV95cUxPUzYxYnN6bjVLZjUtUTd3UzNmOUcxOTM4bUgwT3l6c1J5ZXBkMG1kZjhhcjRoVGduZ0piN2s3M2xxTFViU05lVXcybXZZSjBSZ0hEdEtWdUIycE1IZmlqZi1nX1otTDhkTDBJMEkxY0dHMTlmeFNxLWI1MHJ0VDZJZ0J1emZLYzlmUHVTcHpQLW13QXBScWtUbWpnS1daSVVEbmN1ampvWFFhU3lfNkpBeTktczBnN0o4RDVZQVNqeGZQamhIY09SZHRnWGVXVVJLMkE?oc=5,2025
2025-11-06,Coimbatore,Watch | Coimbatore gang rape: A disturbing pattern behind sexual crimes in Tamil Nadu - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMivAFBVV95cUxQbEZTTld4Ui1kcmpsN3RoZXVBdG5hcVhFcWlzTXdaRXh2Wjk5emZHUlNJdW5vM3JSbTVYOUNueGZkQWJ4SGJSX1otVkdNaHVSbFpKN0hkakRIWEVKam5lOU5UbjZ0MjNoaWU0UFJpOTdTYlNJUFZVUThiaHlWdjVRQm1VaE5OUEN2MjhPUUFxdVlERVFNcXU0Y1duT2xVUGd4Y0ZRNmo1QTVSSlBhaUVaQXRqbFFrYThRNnNxdNIBwwFBVV95cUxPZm03aExYNFRheEFuLXU0TG4wR0pnbDFMV0d1bVRoSHQ5RlVyUjVNbm9zZUhvZmJoTC0tNENhTE5pSlY1bVRUaGJGeVVkMktqQ2Fvam5JRHluZXp5dUw2VE1pREJQM3F2bllydkVnWDNHZmI2WnFkQVg1cVZtcElaTENaV3h4RF8xZzNPU1NadmkzV0F6dEQxVUJMM2c2cUFoRlQzTWozX3JGemVZeHVwY2RtZXZzRXRCRElZVWhfaUFZYlE?oc=5,2025
2025-05-18,Kannagi-Murugesan,Kannagi-Murugesan ‘honour’ killing in Tamil Nadu: a crime that revealed the ugly reality of caste in 2003 - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMFZsdXJKejBGY1ItRWhSeGNXWXpSaGJodjRlejhsQS1ZQ0hMLWdJT19jN3IwY2d0bU9oZHhpNUhSVDdKdk8zdXozbUthemFUVFdCVnNpUnNNSXY4WXRhXzgyVmRUZm15a0hlc1VQdlhMQ3hCNkk1RG5FVDl2ZEVQTUV6dE1WeFZRcDFUUjgxN1hBbDk1Q3ZPZXlrM3UxREM0RWlnVklfVXEwbzgtMDlPNHMzcmFHeXFv0gG_AUFVX3lxTE9jY29WUU55d2JqSXBiTnFIZUlHM256S1hYRzRFSWM0dDU3ZnM4cTh5Mzl6dWYzdEp0Q3Vidnh5UlhGWGViQS04Y0NxMzR4T2Rqd2t3ZmJfT2NNWV8wZGJ5dGlSVGNlOXVBcTFDR3ZudE1pSDduQXc4SHR0cGU0YndsdlN0akdxQmFudUI0Ym41OTlGY2VfSDVfOWhhZzVHVGlWQVF2VTFocWx4R01TaU9mcHgtaUY0X1pqLWs3Q2Qw?oc=5,2025
2025-02-23,Mayiladuthurai,Mayiladuthurai double murders: A story with many versions - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiygFBVV95cUxOVjVSTGI5VVBNN05ycFVpNTk5SHE5T1hVN1pZZ2wzTTlrNmVOWDY3TjR4UHgwTHpOdGxfWFlmTkh6TkswNUdIWncwTlhBR1BxdnVvSjl2MHFhQ3VuWHNzN2JkUVRPWU84TDV3eGpLX3JtX2h0YlpjUlpNWGVSRWsyb2NmNUtROW9CUEhHOXhYRVcwdGFIZ3pnbWg4ajd3eUhhZTJ2dGxfODd5dnNvdXVlV3U4aEh1d0U4alppb0NSNVdxbjBfS1FqSEZR0gHQAUFVX3lxTE41NXRndEFNZnAwdVdkZ3J3NGZ2WFVvdTQwaHZkNHJqdjNlendiZkdXOVEwOVM2N1pVaUFKaVZXMUMzbVQ5dmxXM2NjaWpsRkZ4UTh2VlJ5WnpKQ2J1a3BJeThzSU9lVUtkbFEzNnBQSUNSRmhxQUE1eXhpRnAxclktVnF6cWY4cEU4UkQzck9kUTBzREY0VnJrV3ZJRzBzTW13RVVhT25KUkZ1QWs3M016d0JOc2pmWjNvdUo3eFVmTDd5NXdIdVYxSV84ZE1pSXo?oc=5,2025
2025-09-18,Mayiladuthurai,CPI condemns Mayiladuthurai youth’s murder; urges govt to facilitate intercaste marriages - DT Next,DT Next,https://news.google.com/rss/articles/CBMiywFBVV95cUxPV2JrSDBvTWZsQVlLS0FmRFhtZlpmOWVSOXdrQ054c1BjNHFHRGhwTzBCellNU0F3bWJaUHM1Rm90WmlZTEVqLU9HUXQxQzJpZEE1aWdSRVlxd05vUV95WnNlOGw0VE9ZNU5rNFNCSEEyZ2RKTjZxNU1QZVh3bGgzMWx6NGs3a3FRYjBHSERMUUtpbUJXakNnQ3NlMUpyRXh4S18zLVVfWEw2ckN6d014Z2FXZlE1TzU4YUxCUzNjaHFWR2loRk1yVG5Zc9IB2AFBVV95cUxQSFFkbGtzU2hObnRraDhkdnBCM3hwWTBBQ0pKZlVjYzZGZDd4RGJENmJ4UnFJT25YZ1Q1TUpaSG1HWGc2Tkdid0M1S1dEWFYtRmkxQ3NkbTRaLVN0aW56ZzExY2JUc00zdmRuM2RsWnNWUl91emY5OXM4SEMtMnQycE5aV0NaaWdLSHBLODV0NUxLZHpQeUF3WDlJSlNnQWVtVGFoM0RzNWp6RkJFT1FJeDU5Z1g4VWFhcnM0TlJOV1VqYllkUkc0LTJhQXJVZzlkN0t0VG85X2s?oc=5,2025
2025-04-29,Chennai,"Chennai: 1,005 crime cases registered in 15 months; 948 cleared - DT Next",DT Next,https://news.google.com/rss/articles/CBMipAFBVV95cUxQUjNBbVdyMWduUXFobHdiejhHdnFQYThzbUoxc1F4YUZreHJXdjI0QVRQbE5JQnNvbkVpbGlxMUg2bGtYMThhTjZzRVJucFVPekVvbmM2b1ZqM1kydDhrQ1BuVV95RnpZbFVadHQwem91bnhfUGZYNTRMWVlid1UxcGlVNXd4VFRZTkw2WlBjQnY1dUV1aEtYYVJlVTFVX2ZBMVRiVNIBsgFBVV95cUxOLVgyR3h4UkxCdjlGUzdZaFhyWWVVcUhQazhTZlQ2VTVzbnB5ZHBIX0RqamQyaVk3UU1kTXZseGQyd1NhUmRNdlZ6amtqVWI5Y1lpWWQzcjNXVlBwN3ZIbC04ZVF6N2FRcXZFSHhTSkhtLW1WNnVMWVZMTHI5b1hOTVlLMmJsdldBZ3lOSUpSa1MzNlc0aWU1TGxrRGFhb1RFcVpxelpfM0VDcGg2Y3IzemdR?oc=5,2025
2025-02-19,Crime-prone,"Crime-prone spots, criminals in focus as Tamil Nadu DGP reviews security at railway stations - DT Next",DT Next,https://news.google.com/rss/articles/CBMizgFBVV95cUxQeDNfbFFvQU82QUEtVTFTM0xpemxfZ1V5RXRDaHNxeW85aXNzSE1obmJ4MUpsMkZLOXh3Smh4WlQtRUxoMUdDWkw0bDNNa3pHWG13VFF3N3BqRGRBUzh6aXRiYlFkOFBQMjBiOFpHR2NQdGY0YlhkWTdDNTN5OUJacS0xaV9xWXZaNDJzYUoycmh1clpzREx4SUZfQ0ZEUVZQcFRBbHBRLWItcVpoYzVYVUtYWnEyMUV0eHEyQ0R4QXhScC03bDVaUjZtY21iUdIB2wFBVV95cUxOSnZCSGY2N1Rsd25aMjZ4anVSY3N4SVBfYUhGN2ZJWHBnZ1lXV0F2ZldZaXNiZWg4NXZKTmx0OW9DbVI5T0RZWjMtcmZPVXhNRHZlb3RZVU03cWl3bDdaamlvYVJmTDRZWU5XelhTOE15UUpYVzktSkZ6WFFRa3FHSEZjVXk0VVctMkVIOWdxQjd0U283dWtOOGE2SkRRVUVHbTNVSHlyM0xybHRnLXpmaW1HUC1lai1xdTl3N2N3NWJVQjFRVnV0eS1kVDRMUmJNUHVwOHUweURfTVE?oc=5,2025
2025-10-03,Editorial:,Editorial: NCRB needs to be more up to date - DT Next,DT Next,https://news.google.com/rss/articles/CBMiggFBVV95cUxQSjFTN055anQtTVo0dGkzZ1puVUQtNXNaeFBmZnVpcm9OYy1HT1NBZXRSM2tRdVYycFUxMnBkZEdFWnFNM2dRZUZjUzFvUEFOU25WYm8tZElWYWJTd291eFVEeFB0ZVdQeTEwSnN2SURZRXpBUzNkX3VCeUYyTkJSVnNn0gGPAUFVX3lxTE1MS0ZsUjM4VVNfME45VDhjMXJGbDRJQm0tRGxyRUE0UFo0Q0NhaXhOQ1lJSTlYQ29fam41N1lRdlBYWEVjSUk5a1lBaWVnaVBScEJ3bDRVQ3U5MzB5ckNpSUNwdXp0bjFxa01QUnA2cGQ5U2RuaDhaU05XR1pLX2tJSXdjZ1NvRGZSR3hqRllJ?oc=5,2025
2025-08-08,SSI's,OPS condemns SSI's murder; slams DMK regime over Law & Order - DT Next,DT Next,https://news.google.com/rss/articles/CBMifEFVX3lxTE9TN0c0ZjYwSkNTeGRUVVNkbkZ0Y21ZZklZamtmd2RJWUxqc0Fla2tDMlIzeUNNdDh5SWJyMFNPTm1fNkZQR0tQSFg3YlhCYTZMY1ljYXVZMC1hQnUtZUF4clFXUkRYeVFMUTNxQzFfSzI5cjRDcEZIZmJ4aDLSAYoBQVVfeXFMT1BMSW12LVFiRFJnN2xrcGluajVGYk1mYmF2Q2dRQkRKTGtBVVMtRW5Hd3hYeHhYOGtpdXA4WEh4ZGNQb1RHNk5lUFNMTHJKb3ptVTR2b25rNTR1QzEtR3JUZXdpUFJfV3VRc2UzUVlraG9fZGhsR1dmR1FRRjJiNW1HcHhHU01uLUZR?oc=5,2025
2025-07-29,Police,Police couple suspended over abetment charges - DT Next,DT Next,https://news.google.com/rss/articles/CBMikwFBVV95cUxObjJ5TXBReE1zczlEdlVwYU1CWjlCLXl2T2Mwc3ZZU3pFSlpvRXFWNklXNm1EUGJXdFE5VUUwcy1xSVZzaEtoaXgySi1seW5FWHdUdWpSbU5Sc3kyLUxJZktXWVBpQUlfT1UwM09RbnQ0X0h5N0JlTW1ZdHpxd05QRXdjemQtWnBaNDRvSlJjc1JHNDDSAaABQVVfeXFMTlVobmVLZHY1UVd0QXZ4RFZENGJpWUhvX2FLQ2hxOEZrRmM5ajdHd2tGQTEyaDRIZ0N2Q2d3Y2prdGF6b3NHUWQwUVFKc2NNWEs4M2QyOUxpMVA2aXhWZklvWlg0OHk0NWpFQmUzM0Z2TDNDTGsxQmhDSmV6ci1jTUdOZ1dsd21sRXJmbl80VXM1eW94NkhGTTEwRUdHR2hFUg?oc=5,2025
2025-02-08,Container,Container yard manager killed for sacking worker near Manali New Town - DT Next,DT Next,https://news.google.com/rss/articles/CBMisAFBVV95cUxQeVE3LVVod1c5d0d1akV2bHNsNHFETGxLbFlUMU1ZSmVjMm4xM1QxSllpSEdTVUxyNkxmRHlwenVHXzBlVjlQNUFTdWNERDRrUGk3d2FyN3VIWENqZEV1anFDZ0VHWUdKVmdVWTZuR0tvMTRGR204dldPZVNmQnJIOS1xT1Zicm5pOGpMXy1xRlo2NGk0YTR5RTg2SGJ3ekZlcDc1ZE53ejUtOHhLVUozVNIBvgFBVV95cUxPYVNfRUJ3YXpTY2NZYV9vbHQ3SDRlWGF2ZFFQSVlNLVpSVktQRXlhc1BKOXhlZUI5OWVmYUZGRTRGMGFYMzNIRUI2anRzbWNzUno5d3Z3YlBjSHl2MmdxZmp5S1dpZUk3TW9fQmRsWFRnb3BBS3FDcVBLWS1nY05BdmVjUUdKS3JELWE2TWJTTnIyZG5wT1ZXNGE0WVNBNUJsNmJVaFEyY0JFMEg2MUMybFB4SFc4TmxZVmhvSWt3?oc=5,2025
2025-02-04,Armstrong,"Armstrong murder: MHC imposes Rs 50,000 cost on gangster Nagendran's wife for filing multiple pleas - DT Next",DT Next,https://news.google.com/rss/articles/CBMiywFBVV95cUxQWjJhLW04RkVmSWloMHlpMXRkTnVfN19tdVFUS2J3WGtPZ0hyRkp0NHBRX3pBUy1rektnTU0yZ2NKS0Y0X01rcTJvcHlQQjVtYWY0NlRPcXd4dVIzQ0hRbnRWNFM2TlZ2eWxLWWE1LTRfai1TZkhUcTVxLXlzN2l4OHJVLS11ajBTYk02eXdrSk1PQnQtM0xUeHdXMlhuSVJ3SThGSVlxcWFvR2JwaGxHWC1Qcl95azEtb2pobEpJWmNsY25fdHlVNGpaY9IB2AFBVV95cUxOdTRPTnA3YWRMWGViY01EMU16YmVLTDhsckNzeXhQNnJTYUlvQTNaSENPeEVpbXhCMV85bVZ4RG9hdWxtT2UxSllxTTc2S3c5dFloMlk1YzhNYzZZU3p4aTRHeHRzWGJYMW9IZndRWFBjU21iRHMweG5TTEJOWTFFZFhRMVN0TXF1XzlkcVBCVmw5bHN4UHN4Wmw1Y050R19WWUlEQnJ3c045emFVNDFaM0dtNUVHWGdoWkhwODNFc2VyLUluRC1OTE9jQUFTVW9yak41ZDJtSVE?oc=5,2025
2025-08-20,Thiru,Man out on bail kills self in Thiru Vi Ka Nagar - DT Next,DT Next,https://news.google.com/rss/articles/CBMikwFBVV95cUxPV29TeWJrZkFLM2Frd1VScnhfQnAwU1pYYnJjLUxFc1RFdVpSclVUM1AwUHF0U1o5dUlsRXFzNUdrMVFKemlRWWZ5cVFSSUhMbTRKTEhmbHowOEtzTUpMY2tnZVF3X0pZTVdVSmpacUhOSnZZZFVoRDJwREhiRFdPRE5idFVxRzFBXzVoOE5GTzRtZmfSAaABQVVfeXFMTkpZVFhEQi1DalpNUlJLZUlVMG5FcWZkMlFSVnJEQThaTFg1dFkxcDQ2cGk2d1o5UDBuMkpLUUdXamdqd19Ra2p2ZjY1TElWUnJUVjI1cGFYYVIydkpqT05BTmhuQUxKamdhc19ZclVKZUVjTmFHdzNaOEhPbGtESUtmVHVNal9QRkdXNUwyZVJONWhpTnNmNVU2ZVdEdVg2MA?oc=5,2025
2025-01-05,Avadi,Avadi city record dip in incidents of crimes in 2024 - DT Next,DT Next,https://news.google.com/rss/articles/CBMimgFBVV95cUxOMFpZdTN6ZE5VZnlDN3ZDcU45WDhhdy1uZkctOWpqQUlNNzVzampaeFVQS0pGekdub0trRTk4WTB5QTdxNE1pbXhRWXNJNjFKd1hHa1h5am9KZlJCNFV4aEpkTFZ3Y1FtOE9VcG5iTVpxd1NvS182M0RzSWRXekg4Y1RVcFkyNzFJVUtZeGhCdUYySXZ2UlNLbHh30gGnAUFVX3lxTE5WeEszRkRQSWNqZ0NRQzdXbGc2cHdKSHNBZVhBbkxNRjB0Y0N0eFY3dlA1eXV5S3YwSFZmZ0RuU2dnNEVSUFAwWGlYVVg3Nk5SaDJjYTNONFVGLTJ1c2hXOTNRYjNEVGkxTzhqMmlGakV0YWhvNmN5Qnd4Rl92MWlfX2tPXzZVNDZaU3pNQkVEa1RrWXB1LXowYm03RjJpQkUxOG95SlEw?oc=5,2025
2025-01-20,Avadi,Avadi cops search for 3 key accused in history sheeter brothers' murder - DT Next,DT Next,https://news.google.com/rss/articles/CBMisgFBVV95cUxNMTMyRTJaNl84LWZLcmdqUktvaF9pdy1OR3VQREQ5a2h1RWpxMkJ0WVVJQlk0TEFWUUV5NXNabVlGMEZ5WUl6WC1vNGZ0aGtITlVfNWpDOU1MRHFMR3RzalNza2Z4NktYMjBTWlJnQksyU2VMM19yVlhDNUZ1bk55ZG0wY3NWX3RpYnF1anp2TThqR2ROUG1GNExyd05wUnYzRjNIRXdYejlQLU0wekYtTHVR0gG_AUFVX3lxTE9NMDRINkhGLXlYd1FTRDF6dVVxVHVxcUZ6YXFEd25UM05oT1JRV3JOaTJVUWZIMngyWlN0cVZ1Xzdxem1sZkhmQnpkMjVXSE5NcjBITThHUG56MGNOal84a19idi1OQmJyRkpLZ04zbHJEdTMySzVKQlVPR0FCUF9pSnhkZmc3UEFvdFFWUHdoQWJhRVVuOUY4Q0NrZ1ZiV3Rnd1NHSjV4VWtwSlNOSXg1dUpSdFJYUFJZTDhyMlZB?oc=5,2025
2025-09-08,Lawfully,Lawfully yours: By Retired Justice K Chandru | Success of judicial system depends much upon character of the judge - DT Next,DT Next,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQemlOVUZHTGg5b2xYSVN4VVBHdWpXYWxmVEVfaTVLc2taQ3owLW9VNHlpRU9aekZ2dnJ6YTlxTjVndXlVOHltelpxeDRxMk5jZll0MlMyQlZVQkZKX1VPTFBTbUVoX3B4ZC1RSWtvZWRPYlc2NHAybFdhajdfZ1BfVUFhdEIwRnNOUTl4aFNNdnFveERqRnZkWjJkaXNlWHdVelY3UVZOWFF4eGNSVi1mQU00Wjd6SXNhU19CZ1RGbE44ZVlOOXZRaGFaWUFVYkJIU1A2OTlIbXhkWmJlWm5iS2FZNlM5ODZM0gH2AUFVX3lxTE5iTXJ0SzhjbnhNS0lVblB2YjR2RnU1dl9CbzlTSUVRSkdtSHNkUXE1dUVaUDhEeUFlVl9hVklqZDZGOE5aQ1hqX2tQWUhoTDdoeEM5dVNZaktPWFZPa2dLeENOMnY3RVVncHFJVUVkZVBxVWk3SzNacktaVkV2bFVkU0ZfZDRsRmk2aHdlYkdpdTdSb1lnSEJYTW9aeHpCUV8wNXZ2bmhCdElJMnpiRFhyTmtXVlAyYjl0a3dMeXRwMnNXQUdtRHlqQ1NSVVVUSk5PMEpQNEdTUHRvSnZOQjc2ZmJUVWdUOXp0dEs1VGEzYU44Y3dlQQ?oc=5,2025
